_id,Anno,Quartiere,NIL,Uomini,Donne,Totale,Minori,Stranieri,Famiglie,Famiglie unipersonali,80 e più soli,Nati,Nati fuori dal matrimonio,Nati con almeno un genitore straniero,Morti,Emigrati,Immigrati,80 e più,65 e più,Prima cittadinanza,residenti prima cittadinanza,Seconda cittadinanza,residenti seconda cittadinanza,Terza cittadinanza,residenti terza cittadinanza,Scuola dell'infanzia (numero),Scuola primaria (numero),Scuola secondaria di primo grado (numero),Area (metri quadrati),fermate linee superficie,fermate metro,piste ciclabili (m)
676,2018,Parco Nord,84,48,50,98,18,18,43,21,3,1,1,0,0,2,2,5,13,"Cinese, Repubblica Popolare",4,Filippine,3,Egitto,2,1,1,0,"1533639,39",12,0,1200
677,2018,Parco Sempione,8,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"470434,33",8,0,1350
678,2018,Porta Romana,27,7.863,8.837,16.700,2313,1735,8550,4039,562,160,54,26,130,345,624,1155,3530,Filippine,259,"Cinese, Repubblica Popolare",148,Sri Lanka (ex Ceylon),109,1,2,1,"1002793,53",36,1,420
679,2018,Portello,67,4.004,4.520,8.524,1323,888,4289,1959,387,63,23,15,97,157,301,806,2175,Filippine,117,Perù,100,"Cinese, Repubblica Popolare",85,3,3,2,"909636,60",22,0,0
680,2018,QT 8,66,1.877,2.263,4.140,663,475,2006,863,220,29,13,4,42,69,93,429,1049,Filippine,61,Sri Lanka (ex Ceylon),53,"Cinese, Repubblica Popolare",44,3,2,1,"1024437,42",18,1,917
681,2018,Quarto Cagnino,61,4.788,5.170,9.958,1559,1115,4878,2078,348,90,44,17,112,179,165,865,2606,Egitto,232,Filippine,165,"Cinese, Repubblica Popolare",144,3,1,1,"986391,48",29,0,630
682,2018,Quarto Oggiaro,76,14.790,15.939,30.729,5040,7434,15153,6760,1265,194,93,116,405,690,475,2611,7042,"Cinese, Repubblica Popolare",1794,Egitto,1041,Filippine,711,6,5,3,"2778263,75",47,2,840
683,2018,Quinto Romano,62,2.321,2.450,4.771,643,555,2363,998,158,24,6,10,47,80,94,360,1262,Egitto,105,Filippine,81,Sri Lanka (ex Ceylon),53,1,1,0,"1645859,77",19,0,1680
684,2018,Quintosole,39,773,152,925,47,156,168,94,8,2,1,0,10,76,126,24,140,Albania,32,Egitto,27,Romania,24,0,0,0,"1057528,77",4,0,0
685,2018,Ripamonti,38,7.184,7.689,14.873,2374,1828,7264,2886,582,119,43,32,116,277,330,1244,3770,Filippine,280,Egitto,175,Ecuador,143,4,2,1,"1853233,50",34,0,930
686,2018,Rogoredo,33,5.255,5.010,10.265,2113,1960,4990,2207,208,98,38,33,63,243,238,417,1472,Egitto,285,Filippine,235,Romania,158,2,1,1,"1200161,64",8,0,0
687,2018,Ronchetto delle Rane,40,389,352,741,135,114,329,100,10,2,0,1,4,12,9,27,110,Egitto,34,Filippine,23,Ecuador,11,0,0,0,"188870,60",1,0,0
688,2018,Ronchetto sul Naviglio,48,6.901,7.726,14.627,2060,1866,7460,3313,624,71,34,25,160,321,358,1443,4147,Egitto,403,Filippine,191,Perù,188,4,4,3,"2406775,20",39,0,4430
689,2018,S. Cristoforo,45,6.775,6.995,13.770,2100,2773,7404,3895,469,110,45,39,120,344,504,969,3035,Egitto,796,Filippine,248,Sri Lanka (ex Ceylon),220,5,1,1,"1596174,14",37,0,4200
690,2018,S. Siro,60,6.165,6.618,12.783,2212,2335,5967,2119,440,78,27,30,119,296,362,1140,2959,Filippine,437,Francia,390,Egitto,157,6,8,3,"3435307,37",65,0,0
691,2018,Sacco,74,150,112,262,33,69,135,59,8,0,0,0,2,7,7,17,62,"Cinese, Repubblica Popolare",27,Brasile,6,Filippine,6,0,0,0,"708465,80",4,0,2204
692,2018,Sarpi,69,14.284,16.744,31.028,5073,5253,15267,7102,995,253,99,67,286,629,973,2174,6230,"Cinese, Repubblica Popolare",2272,Filippine,544,Sri Lanka (ex Ceylon),187,5,4,3,"1811914,53",70,0,0
693,2018,Scalo Romana,36,6.777,5.995,12.772,1968,4529,6279,3097,286,120,40,79,91,353,479,607,2165,Egitto,1022,Filippine,699,Bangladesh,328,0,1,0,"1736727,98",26,0,2000
694,2018,Selinunte,57,13.042,13.875,26.917,4727,9686,13711,6925,1126,278,91,189,264,650,802,2075,5606,Egitto,3618,Filippine,1291,Perù,640,2,1,0,"984925,54",47,0,0
695,2018,Stadera,42,14.767,15.448,30.215,4737,6088,16148,7939,1221,220,84,75,291,610,749,2458,6688,Filippine,1067,Egitto,903,"Cinese, Repubblica Popolare",454,7,5,3,"3232237,35",47,1,2600
696,2018,Stephenson,75,69,49,118,15,45,56,22,1,3,1,2,0,2,5,6,19,Filippine,15,"Cinese, Repubblica Popolare",6,Sri Lanka (ex Ceylon),4,0,0,0,"560097,89",0,0,0
697,2018,Tibaldi,43,5.566,6.098,11.664,1484,2029,6231,3260,575,77,27,28,122,298,367,1092,2844,Egitto,367,Filippine,320,"Cinese, Repubblica Popolare",140,2,1,1,"786214,31",22,0,0
698,2018,Ticinese,6,9.097,10.650,19.747,2669,2075,10037,4864,698,136,57,27,162,430,686,1419,4390,Filippine,277,Egitto,239,"Cinese, Repubblica Popolare",167,7,3,2,"1255064,75",37,0,184
699,2018,Tortona,50,6.838,8.240,15.078,2322,1216,7335,3128,616,112,34,21,162,270,397,1320,3690,Filippine,165,Egitto,111,Sri Lanka (ex Ceylon),80,4,1,0,"996786,39",23,1,730
700,2018,Tre Torri,59,1.041,1.146,2.187,461,388,997,386,63,22,6,6,22,70,84,126,384,Francia,47,Spagna,31,Germania,27,0,0,0,"513316,34",14,0,780
701,2018,Trenno,64,2.076,2.023,4.099,485,370,1989,816,135,23,16,7,31,81,80,305,1267,Somalia,46,Filippine,30,Marocco,25,1,0,0,"489710,56",13,0,225
702,2018,Triulzo Superiore,32,969,729,1.698,358,1139,844,469,19,17,4,15,2,51,53,29,130,Egitto,283,Sri Lanka (ex Ceylon),207,Filippine,127,0,0,0,"1395022,03",14,1,0
703,2018,Umbria - Molise,28,10.931,12.112,23.043,3481,4602,11573,5445,952,205,60,59,227,501,628,1958,5257,Filippine,800,Egitto,697,"Cinese, Repubblica Popolare",300,3,1,0,"1192396,73",43,1,2910
704,2018,Viale Monza,16,14.449,15.080,29.529,4593,6928,15350,7332,966,238,94,119,250,731,795,2087,6507,Filippine,1648,Egitto,792,Perù,656,9,6,2,"1135239,32",39,0,0
705,2018,Vigentina,5,6.416,7.300,13.716,2120,1437,6536,2769,549,88,30,14,139,284,453,1243,3294,Filippine,175,Sri Lanka (ex Ceylon),155,Egitto,116,4,3,3,"3427070,60",84,0,902
706,2018,Villapizzone,71,20.348,21.120,41.468,6702,13281,20531,9438,1516,343,135,191,430,1015,1109,3073,8398,"Cinese, Repubblica Popolare",2977,Filippine,1938,Egitto,1924,10,8,3,"3005623,49",64,4,0
707,2018,Washington,51,12.100,14.916,27.016,4307,2546,13790,6464,1138,185,61,26,292,508,719,2358,6556,Filippine,484,Francia,193,Ucraina,178,4,3,3,"1306450,76",59,0,2440
708,2018,XXII Marzo,26,14.735,17.255,31.990,4810,3125,16029,7394,1260,233,76,44,289,584,885,2655,7709,Filippine,451,Perù,241,"Cinese, Repubblica Popolare",209,5,3,3,"1637499,71",68,0,1140
